"","status","geometry","type","source","sYear","Financiado","Fase","Quantidade de UH","Tipo de UH"," Programa"," Valor Estadual"," Valor Total"," Logradouro"," Número do Logradouro"," Bairro"," CEP"," Município"," Código do Município"," Região"," Longitude","Latitude","id"
"1620","Funciona","POINT (-46.763343 -23.598536)","Atendimento Individual","Casa Paulista","2014"," SAO PAULO PREVIDENCIA-SPPREV"," Entregue"," 1"," "," SPE"," 34500"," 168714"," ARGEMIRO HO DE AQUINO"," 171"," JD OURO PRETO"," 6755160"," TABOÃO DA SERRA"," 3552809"," RMSP"," -46.763343"," -23.598536",1620
"1621","Funciona","POINT (-46.587114 -23.590784)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 28210,15"," 190000"," DR. FRANCISCO MESQUITA"," 0"," "," 3153000"," SÃO PAULO"," 3550308"," RMSP"," -46.587114"," -23.590784",1621
"1622","Funciona","POINT (-47.76726 -21.214976)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 30136,02"," 140500"," RUA JOSE BARENSE"," 1155"," RESIDENCIAL GREENVIL"," 14098374"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.76726"," -21.214976",1622
"1623","Funciona","POINT (-47.009322 -21.463947)","Atendimento Individual","Casa Paulista","2014"," SAO PAULO PREVIDENCIA-SPPREV"," Entregue"," 1"," "," SPE"," 31804,82"," 100000"," RUA MAURICIO MARCICANO"," 55"," LOTEAMENTO SAMAMBAIA"," 13734284"," MOCOCA"," 3530508"," ESP"," -47.009322"," -21.463947",1623
"1624","Funciona","POINT (-46.40632 -23.453437)","Atendimento Individual","Casa Paulista","2014"," SAUDE"," Entregue"," 1"," "," SPE"," 31799,59"," 116500"," ESTRADA PRES.JUSCELINO K. DE OLIVEIRA"," 3000"," BONSUCESSO"," 07252000"," GUARULHOS"," 3518800"," RMSP"," -46.40632"," -23.453437",1624
"1625","Funciona","POINT (-46.292379 -23.543142)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 142010,92"," RUA BIOTONICO S/N BLOCO"," 5"," VILA URUPES"," 08615000"," SUZANO"," 3552502"," RMSP"," -46.292379"," -23.543142",1625
"1626","Funciona","POINT (-46.132735 -23.48767)","Atendimento Individual","Casa Paulista","2014"," UNIV.EST. JULIO DE MESQUITA FILHO  UNESP"," Entregue"," 1"," "," SPE"," 30914,53"," 135000"," FREI BONIFACIO HARINK"," 95"," VILA SAO PAULO"," 8840180"," MOGI DAS CRUZES"," 3530607"," RMSP"," -46.132735"," -23.48767",1626
"1627","Funciona","POINT (-49.136423 -22.317137)","Atendimento Individual","Casa Paulista","2014"," UNIVERSIDADE DE SAO PAULO-USP"," Entregue"," 1"," "," SPE"," 28981,96"," 132265"," AVENIDA "," 1"," PARQUE CONTINENTAL"," 17018230"," BAURU"," 3506003"," ESP"," -49.136423"," -22.317137",1627
"1628","Funciona","POINT (-48.161245 -21.733162)","Atendimento Individual","Casa Paulista","2014"," SAO PAULO PREVIDENCIA-SPPREV"," Entregue"," 1"," "," SPE"," 31283,79"," 115000"," RUA CARMELO QUATROCCHI,"," 1635"," JD.ALBERTO F.O.ROXO II"," 14806767"," ARARAQUARA"," 3503208"," ESP"," -48.161245"," -21.733162",1628
"1629","Funciona","POINT (-47.602856 -22.457922)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 8047,17"," 139000"," AVENIDA PAULISTA NR."," 3993"," JARDIM FIGUEIRA"," 13500505"," RIO CLARO"," 3543907"," ESP"," -47.602856"," -22.457922",1629
"1630","Funciona","POINT (-47.317147 -22.749988)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 21375,21"," 157850"," R ANGELO ORTOLAN N¿"," 150"," LOT PQ INDUSTRIAL MACHADINHO"," 13478710"," AMERICANA"," 3501608"," RMC"," -47.317147"," -22.749988",1630
"1631","Funciona","POINT (-46.812357 -23.55705)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 190000"," JUAN VICENTE"," 482"," BANDEIRAS"," 6160180"," OSASCO"," 3534401"," RMSP"," -46.812357"," -23.55705",1631
"1632","Funciona","POINT (-47.478275 -20.25157)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 80000"," RUA ANTONIO ALVES DE CARVALHO"," 6"," PEDREGULHO "," 14070000"," PEDREGULHO"," 3537008"," ESP"," -47.478275"," -20.25157",1632
"1633","Funciona","POINT (-51.445645 -22.125697)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 21363,49"," 90000"," EME ALBEM PIOCH"," 634"," JD VALE DO SOL"," 19063710"," PRESIDENTE PRUDENTE"," 3541406"," ESP"," -51.445645"," -22.125697",1633
"1634","Funciona","POINT (-45.897092 -23.225356)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 3100"," 144700"," "," "," JARDIM ANHEMBI"," 12200000"," SÃO JOSÉ DOS CAMPOS"," 3549904"," RMVPLN"," -45.897092"," -23.225356",1634
"1635","Funciona","POINT (-49.473802 -23.276311)","Atendimento Individual","Casa Paulista","2014"," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 34500"," 90000"," TREZE DE MAIO"," 990"," CENTRO"," 18840000"," SARUTAIÁ"," 3551207"," ESP"," -49.473802"," -23.276311",1635
"1636","Funciona","POINT (-46.954948 -23.649517)","Atendimento Individual","Casa Paulista","2014"," UNIVERSIDADE DE SAO PAULO-USP"," Entregue"," 1"," "," SPE"," 3364,80"," 140000"," MORRO GRANDE"," 16"," DA GRACA"," 6700650"," COTIA"," 3513009"," ESP"," -46.954948"," -23.649517",1636
"1637","Funciona","POINT (-46.486973 -24.032788)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 100000"," OSMAR ANTONIOLLI"," 157"," MIRIM"," 11704840"," PRAIA GRANDE"," 3541000"," RMBS"," -46.486973"," -24.032788",1637
"1638","Funciona","POINT (-47.009448 -23.153728)","Atendimento Individual","Casa Paulista","2014"," SAO PAULO PREVIDENCIA-SPPREV"," Entregue"," 1"," "," SPE"," 4872,63"," 147610,98"," AV JOSE BENASSI"," 1868"," FAZGRAN"," 13213085"," JUNDIAÍ"," 3525904"," ESP"," -47.009448"," -23.153728",1638
"1639","Funciona","POINT (-46.724063 -23.302252)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 125000"," UNIAO"," 245"," VILA ELISA"," 7865550"," FRANCO DA ROCHA"," 3516408"," RMSP"," -46.724063"," -23.302252",1639
"1640","Funciona","POINT (-46.810947 -23.541856)","Atendimento Individual","Casa Paulista","2014"," UNIVERSIDADE DE SAO PAULO-USP"," Entregue"," 1"," "," SPE"," 3100"," 190000"," ANTONIO ALMEIDA TAVARES"," 291"," VILA QUITAUNA"," 6172340"," OSASCO"," 3534401"," RMSP"," -46.810947"," -23.541856",1640
"1641","Funciona","POINT (-48.297629 -20.873295)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 80000"," Rua RUA  AMELIA  PAGOTTO"," 710"," NOVA VIRADOURO II"," 14740970"," VIRADOURO"," 3556800"," ESP"," -48.297629"," -20.873295",1641
"1642","Funciona","POINT (-47.820993 -21.120792)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 145000"," R PALMIRO BIM"," 597"," PQ DOS PINUS"," 14062249"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.820993"," -21.120792",1642
"1643","Funciona","POINT (-46.698377 -24.127384)","Atendimento Individual","Casa Paulista","2014"," SAO PAULO PREVIDENCIA-SPPREV"," Entregue"," 1"," "," SPE"," 21023,74"," 135000"," DOM PEDRO I"," 858"," BAL ITAGUAI"," 11730000"," MONGAGUÁ"," 3531100"," RMBS"," -46.698377"," -24.127384",1643
"1644","Funciona","POINT (-49.089382 -22.346434)","Atendimento Individual","Casa Paulista","2014"," SAUDE"," Entregue"," 1"," "," SPE"," 3100"," 136542"," ARGENTINA"," 1150"," JD T BRANCA"," 17054050"," BAURU"," 3506003"," ESP"," -49.089382"," -22.346434",1644
"1645","Funciona","POINT (-50.457568 -21.173956)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 113000"," "," "," "," 16057560"," ARAÇATUBA"," 3502804"," ESP"," -50.457568"," -21.173956",1645
"1646","Funciona","POINT (-45.36797 -22.885632)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 30863,24"," 125000"," JOSE MONTEIRO ROMAO"," 136"," MANTIQUEIRA"," 12446260"," PINDAMONHANGABA"," 3538006"," RMVPLN"," -45.36797"," -22.885632",1646
"1647","Funciona","POINT (-46.779967 -23.202113)","Atendimento Individual","Casa Paulista","2014"," FUND.INST.TERRAS JOSE G. DA SILVA-ITESP"," Entregue"," 1"," "," SPE"," 23407"," 149696,60"," AV NOVE DE JULHO LT"," 1"," VILA IMAPE"," 13231130"," CAMPO LIMPO PAULISTA"," 3509601"," ESP"," -46.779967"," -23.202113",1647
"1648","Funciona","POINT (-45.373938 -22.9394)","Atendimento Individual","Casa Paulista","2014"," TRANSPORTES METROPOLITANOS"," Entregue"," 1"," "," SPE"," 34500"," 106000"," DR ANTONIO H SIMOES"," 508"," JD REGINA"," 12400000"," PINDAMONHANGABA"," 3538006"," RMVPLN"," -45.373938"," -22.9394",1648
"1649","Funciona","POINT (-45.429309 -22.918356)","Atendimento Individual","Casa Paulista","2014"," TRANSPORTES METROPOLITANOS"," Entregue"," 1"," "," SPE"," 34500"," 132000"," R MARIA O R OLIVEIRA"," 151"," CAMPINAS"," 12400000"," PINDAMONHANGABA"," 3538006"," RMVPLN"," -45.429309"," -22.918356",1649
"1650","Funciona","POINT (-46.406146 -23.946574)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 7925,13"," 143000"," "," "," V N SRA FATIMA"," 11355240"," SÃO VICENTE"," 3551009"," RMBS"," -46.406146"," -23.946574",1650
"1651","Funciona","POINT (-49.439305 -20.920642)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 4645,71"," 90000"," ANTONIO M SILVA"," 0"," "," 15115000"," BADY BASSITT"," 3504602"," ESP"," -49.439305"," -20.920642",1651
"1652","Funciona","POINT (-46.740704 -22.374255)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 115000"," MENOTTI DEL PICCHIA"," 180"," REC BIE II"," 13976000"," ITAPIRA"," 3522604"," ESP"," -46.740704"," -22.374255",1652
"1653","Funciona","POINT (-47.502178 -23.463522)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 9053,43"," 145000"," AVENIDA BETSAIDA"," 388"," JARDIM BETANIA "," 18071490"," SOROCABA"," 3552205"," RMS"," -47.502178"," -23.463522",1653
"1654","Funciona","POINT (-45.878958 -23.208648)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 33685,26"," 165000"," RUA TELMA PACHECO DE OLIVIERA SILVA N°"," 65"," JARDIM HELENA"," 12226691"," SÃO JOSÉ DOS CAMPOS"," 3549904"," RMVPLN"," -45.878958"," -23.208648",1654
"1655","Funciona","POINT (-47.818395 -21.268927)","Atendimento Individual","Casa Paulista","2014"," SAUDE"," Entregue"," 1"," "," SPE"," 34500"," 128854,38"," DOUTOR WALTER BELIAN"," 1265"," CHAC S FRANCIS"," 14096000"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.818395"," -21.268927",1655
"1656","Funciona","POINT (-45.441134 -23.638591)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 7925,13"," 185000"," "," "," JD GAIVOTAS"," 11673460"," CARAGUATATUBA"," 3510500"," RMVPLN"," -45.441134"," -23.638591",1656
"1657","Funciona","POINT (-49.879262 -22.970297)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 6869,88"," 115000"," FRANCISCO CHRISTONI"," 289"," JD BELA VISTA"," 19907395"," OURINHOS"," 3534708"," ESP"," -49.879262"," -22.970297",1657
"1658","Funciona","POINT (-44.958006 -22.574635)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 100000"," R JOSE OTAVIO RAMOS"," 33"," JD METALURGICO"," 12704100"," CRUZEIRO"," 3513405"," RMVPLN"," -44.958006"," -22.574635",1658
"1659","Funciona","POINT (-45.897097 -23.225502)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 30168,88"," 157029"," IRACI GONCALVES FERREIRA"," 0"," JARDIM ANHEMBI"," 12200000"," SÃO JOSÉ DOS CAMPOS"," 3549904"," RMVPLN"," -45.897097"," -23.225502",1659
"1660","Funciona","POINT (-48.437745 -22.861905)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 112500"," JOSE BARBOSA DE BARROS"," 0"," JARDIM PARAISO"," 18610307"," BOTUCATU"," 3507506"," ESP"," -48.437745"," -22.861905",1660
"1661","Funciona","POINT (-47.740601 -21.196785)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 16876,01"," 140000"," FRANCISCO CRISTOFANI"," 795"," PQUE DOS LAGOS"," 14094160"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.740601"," -21.196785",1661
"1662","Funciona","POINT (-46.528161 -23.428537)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 21501,02"," 147258,40"," FLORO DE OLIVEIRA"," 0"," DOS MORROS"," 7135313"," GUARULHOS"," 3518800"," RMSP"," -46.528161"," -23.428537",1662
"1663","Funciona","POINT (-49.110254 -22.304583)","Atendimento Individual","Casa Paulista","2014"," SAO PAULO PREVIDENCIA-SPPREV"," Entregue"," 1"," "," SPE"," 15766,33"," 115000"," Rua EDSON PEREIRA LEITE "," "," PARQUE JARAGUÁ"," 17066500"," BAURU"," 3506003"," ESP"," -49.110254"," -22.304583",1663
"1664","Funciona","POINT (-46.321818 -23.552562)","Atendimento Individual","Casa Paulista","2014"," SAUDE"," Entregue"," 1"," "," SPE"," 34500"," 150247,23"," REGINA CABALAU MENDONCA"," 860"," JARDIM SAO LUIS"," 8675460"," SUZANO"," 3552502"," RMSP"," -46.321818"," -23.552562",1664
"1665","Funciona","POINT (-47.54994 -22.436774)","Atendimento Individual","Casa Paulista","2014"," UNIV.EST. JULIO DE MESQUITA FILHO  UNESP"," Entregue"," 1"," "," SPE"," 19087,20"," 155000"," ROD CONSTANTINE PERUCHI SP"," 316"," JARDIM DO HORTO"," 13506899"," RIO CLARO"," 3543907"," ESP"," -47.54994"," -22.436774",1665
"1666","Funciona","POINT (-49.380161 -20.811814)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 145000"," RUA RAHIF SULEIMAN ANTOUN SULEIMAN NR"," 372"," RESIDIDENCIAL CAETANO"," 15046844"," SÃO JOSÉ DO RIO PRETO"," 3549805"," ESP"," -49.380161"," -20.811814",1666
"1667","Funciona","POINT (-48.350711 -21.586534)","Atendimento Individual","Casa Paulista","2014"," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 26159,94"," 110000"," AV BRASIL"," 1491"," R.S.GABRIEL"," 15997312"," MATÃO"," 3529302"," ESP"," -48.350711"," -21.586534",1667
"1668","Funciona","POINT (-51.392212 -20.898204)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 5507,54"," 81999,36"," R PORTUGAL"," 0"," JD EUROPA"," 16900000"," ANDRADINA"," 3502101"," ESP"," -51.392212"," -20.898204",1668
"1669","Funciona","POINT (-47.393355 -22.725507)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 27059,24"," 143547,67"," ALFEU SCHMIDT"," 221"," BARROCAO"," 13453833"," SANTA BÁRBARA D'OESTE"," 3545803"," RMC"," -47.393355"," -22.725507",1669
"1670","Funciona","POINT (-46.785141 -24.171908)","Atendimento Individual","Casa Paulista","2014"," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 8914,65"," 110000"," JOAO DA GUIA"," 2"," JARDIM ITAPEL"," 11740000"," ITANHAÉM"," 3522109"," RMBS"," -46.785141"," -24.171908",1670
"1671","Funciona","POINT (-47.281584 -22.719813)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 4565,75"," 99039,94"," AV THOMAZ FORTUNATO"," 2000"," BARROCA"," 13475010"," AMERICANA"," 3501608"," RMC"," -47.281584"," -22.719813",1671
"1672","Funciona","POINT (-46.303314 -23.977338)","Atendimento Individual","Casa Paulista","2014"," SAO PAULO PREVIDENCIA-SPPREV"," Entregue"," 1"," "," SPE"," 19798,30"," 140000"," JURUBATUBA"," 19"," APARECIDA"," 11035101"," SANTOS"," 3548500"," RMBS"," -46.303314"," -23.977338",1672
"1673","Funciona","POINT (-45.89098 -23.249081)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 140000"," "," "," JD SUL"," 12236484"," SÃO JOSÉ DOS CAMPOS"," 3549904"," RMVPLN"," -45.89098"," -23.249081",1673
"1674","Funciona","POINT (-50.338619 -21.28893)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 115000"," NICOLAU MARINO GONCALVES"," 379"," RES C VERDE"," 16207101"," BIRIGUI"," 3506508"," ESP"," -50.338619"," -21.28893",1674
"1675","Funciona","POINT (-46.788436 -24.174191)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 16125"," 125000"," PADRE THEODORO RATISBONE"," 5233"," JD SUARAO"," 11740000"," ITANHAÉM"," 3522109"," RMBS"," -46.788436"," -24.174191",1675
"1676","Funciona","POINT (-45.956614 -23.289062)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 132000"," RUA PROJETADA DA RUA ALIAN‡A Nø"," 60"," QUATRO RIBEIROS"," 12307720"," JACAREÍ"," 3524402"," RMVPLN"," -45.956614"," -23.289062",1676
"1677","Funciona","POINT (-46.873298 -23.143654)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 8570,92"," 183000"," MARGINAL DOIS"," 99999"," BQ JACARANDAS"," 13214000"," JUNDIAÍ"," 3525904"," AU JUNDIAÍ"," -46.873298"," -23.143654",1677
"1678","Funciona","POINT (-46.72437 -23.500063)","Atendimento Individual","Casa Paulista","2014"," HOSPITAL DAS CLINICAS FAC.MED. DA USP"," Entregue"," 1"," "," SPE"," 3100"," 187780"," AV RAIMUNDO P DE MAGALHAES"," 2765"," PIRITUBA"," 05145200"," SÃO PAULO"," 3550308"," RMSP"," -46.72437"," -23.500063",1678
"1679","Funciona","POINT (-47.73647 -21.127167)","Atendimento Individual","Casa Paulista","2014"," UNIV.EST. JULIO DE MESQUITA FILHO  UNESP"," Entregue"," 1"," "," SPE"," 34500"," 145000"," DEP AMARAL NETO"," 315"," D T CARVALHO"," 14079382"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.73647"," -21.127167",1679
"1680","Funciona","POINT (-46.582344 -23.595405)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 25256,04"," 148500"," DR FRANCISCO MESQUITA"," 0"," JD IBITIRAMA"," 3153000"," SÃO PAULO"," 3550308"," RMSP"," -46.582344"," -23.595405",1680
"1681","Funciona","POINT (-47.29909 -22.727795)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 10942,46"," 176000"," RUA SANTA CLAUDIA, N·"," 100"," SAO VITO"," 13468390"," AMERICANA"," 3501608"," RMC"," -47.29909"," -22.727795",1681
"1682","Funciona","POINT (-48.557427 -20.53545)","Atendimento Individual","Casa Paulista","2014"," SAO PAULO PREVIDENCIA-SPPREV"," Entregue"," 1"," "," SPE"," 34500"," 111000"," AV C-"," 12"," CRISTIANO DE CARVALH"," 14781449"," BARRETOS"," 3505500"," ESP"," -48.557427"," -20.53545",1682
"1683","Funciona","POINT (-48.923654 -23.102371)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 94900"," R MILTON BRANCO"," 0"," RS SAO ROGERIO"," 18706727"," AVARÉ"," 3504503"," ESP"," -48.923654"," -23.102371",1683
"1684","Funciona","POINT (-46.227784 -23.549811)","Atendimento Individual","Casa Paulista","2014"," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 3100"," 190000"," PAULO LEITE DE SIQUEIRA"," 926"," VILA CINTRA"," 8744060"," MOGI DAS CRUZES"," 3530607"," RMSP"," -46.227784"," -23.549811",1684
"1685","Funciona","POINT (-46.395226 -23.558467)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 174500"," MOREIRA NETO"," 456"," GUAIANAZES"," 8460600"," SÃO PAULO"," 3550308"," RMSP"," -46.395226"," -23.558467",1685
"1686","Funciona","POINT (-47.394756 -20.51276)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 135000"," RUA MANUEL DE FREITAS,"," 1300"," VILA TOTOLI"," 14409132"," FRANCA"," 3516200"," ESP"," -47.394756"," -20.51276",1686
"1687","Funciona","POINT (-46.402866 -23.405838)","Atendimento Individual","Casa Paulista","2014"," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 28776,82"," 135000"," MAIRI"," 500"," VL N BONSUCESS"," 7175170"," GUARULHOS"," 3518800"," RMSP"," -46.402866"," -23.405838",1687
"1688","Funciona","POINT (-51.432526 -22.121599)","Atendimento Individual","Casa Paulista","2014"," SAUDE"," Entregue"," 1"," "," SPE"," 3100"," 105000"," RUA LUIZ ANDRE"," 914"," PARQUE CEDRAL"," 19067370"," PRESIDENTE PRUDENTE"," 3541406"," ESP"," -51.432526"," -22.121599",1688
"1689","Funciona","POINT (-46.184003 -23.508783)","Atendimento Individual","Casa Paulista","2014"," DESENV. ECON.,CIENC.,TECNOLOG E INOVACAO"," Entregue"," 1"," "," SPE"," 34500"," 148886,89"," RUA ANTONIO RUIZ VEIGA SN BLOCO"," 1"," VILA MOGILAR"," 08773495"," MOGI DAS CRUZES"," 3530607"," RMSP"," -46.184003"," -23.508783",1689
"1690","Funciona","POINT (-50.388047 -22.746666)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 20729,42"," 90000"," RUA ASSAD CHANDI NR."," 1414"," SEM BAIRRO"," 19880000"," CÂNDIDO MOTA"," 3510005"," ESP"," -50.388047"," -22.746666",1690
"1691","Funciona","POINT (-47.682028 -22.682109)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 124560,27"," NOSSA SENHORA DO CARMO"," 0"," STA TEREZINHA"," 13411030"," PIRACICABA"," 3538709"," AU PIRACICABA"," -47.682028"," -22.682109",1691
"1692","Funciona","POINT (-46.408147 -23.947436)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 3100"," 180000"," ALICE MACHADO DE AZEVEDO"," 1314"," CIDADE NAUTICA"," 11355020"," SÃO VICENTE"," 3551009"," RMBS"," -46.408147"," -23.947436",1692
